t_s,uc
317.1250,1535.4160
317.3750,1536.0720
317.6250,1536.9600
317.8750,1538.9840
318.1250,1535.9280
318.3750,1535.5120
318.6250,1535.2800
318.8750,1535.9760
319.1250,1536.0960
319.3750,1536.2960
319.6250,1535.7840
319.8750,1535.0000
320.1250,1535.6480
320.3750,1536.7360
320.6250,1535.6160
320.8750,1535.6960
321.1250,1535.0000
321.3750,1535.0000
321.6250,1535.4400
321.8750,1535.4480
322.1250,1537.0160
322.3750,1539.4240
322.6250,1543.4320
322.8750,1542.7440
323.1250,1544.6640
323.3750,1547.0400
323.6250,1552.4560
323.8750,1553.8080
324.1250,1554.8560
324.3750,1555.6800
324.6250,1555.4320
324.8750,1554.6400
325.1250,1556.1040
325.3750,1556.4880
325.6250,1557.2560
325.8750,1557.3280
326.1250,1557.4160
326.3750,1557.5440
326.6250,1557.2640
326.8750,1557.1600
327.1250,1556.6160
327.3750,1558.7920
327.6250,1557.8480
327.8750,1558.3440
328.1250,1558.5440
328.3750,1558.7600
328.6250,1559.0800
328.8750,1559.2400
329.1250,1558.8800
329.3750,1558.9280
329.6250,1560.3920
329.8750,1559.8880
330.1250,1560.3280
330.3750,1560.1200
330.6250,1559.7600
330.8750,1560.0000
331.1250,1560.0560
331.3750,1560.4560
331.6250,1560.0640
331.8750,1559.4960
332.1250,1558.5600
332.3750,1560.2080
332.6250,1560.7680
332.8750,1561.0400
333.1250,1561.3920
333.3750,1561.3920
333.6250,1561.7440
333.8750,1562.1920
334.1250,1562.5280
334.3750,1560.8320
334.6250,1562.3760
334.8750,1562.3440
335.1250,1562.0800
335.3750,1562.2720
335.6250,1562.4800
335.8750,1561.8240
336.1250,1561.9600
336.3750,1561.4240
336.6250,1559.7040
336.8750,1560.5520
337.1250,1561.3440
337.3750,1561.8080
337.6250,1561.2960
337.8750,1561.2080
338.1250,1560.9040
338.3750,1560.8560
338.6250,1560.8960
338.8750,1560.1760
339.1250,1559.1280
339.3750,1560.9760
339.6250,1561.6400
339.8750,1561.6480
340.1250,1562.3040
340.3750,1561.4640
340.6250,1562.2080
340.8750,1562.3360
341.1250,1562.6240
341.3750,1562.1600
341.6250,1562.4800
341.8750,1562.6320
342.1250,1563.3120
342.3750,1563.3280
342.6250,1563.8800
342.8750,1564.0880
343.1250,1563.5920
343.3750,1563.8560
343.6250,1564.0400
343.8750,1563.7280
344.1250,1564.7600
344.3750,1565.0240
344.6250,1565.0160
344.8750,1564.6240
345.1250,1564.9360
345.3750,1564.9040
345.6250,1564.9200
345.8750,1564.8640
346.1250,1565.0800
346.3750,1565.2000
346.6250,1565.5200
346.8750,1565.6800
347.1250,1565.8320
347.3750,1566.2880
347.6250,1566.4240
347.8750,1566.6960
348.1250,1566.4640
348.3750,1566.9280
348.6250,1566.9280
348.8750,1567.1200
349.1250,1566.8960
349.3750,1566.7520
349.6250,1566.8480
349.8750,1567.2800
350.1250,1567.2960
350.3750,1567.3440
350.6250,1567.0640
350.8750,1567.2080
351.1250,1566.0000
351.3750,1568.1760
351.6250,1567.2240
351.8750,1566.7520
352.1250,1567.0720
352.3750,1567.2080
352.6250,1568.0960
352.8750,1567.8000
353.1250,1567.2560
353.3750,1568.1520
353.6250,1567.9760
353.8750,1567.9040
354.1250,1567.1360
354.3750,1568.4640
354.6250,1567.6480
354.8750,1567.7840
355.1250,1568.1520
355.3750,1568.4160
355.6250,1567.8800
355.8750,1568.1840
356.1250,1568.7440
356.3750,1568.4400
356.6250,1568.7840
356.8750,1568.5920
357.1250,1568.8640
357.3750,1569.3280
357.6250,1568.8400
357.8750,1569.0000
358.1250,1568.7120
358.3750,1568.6640
358.6250,1569.0480
358.8750,1569.3680
359.1250,1568.5040
359.3750,1568.5920
359.6250,1569.3520
359.8750,1567.8800
360.1250,1566.9840
360.3750,1567.9200
360.6250,1567.8560
360.8750,1568.7520
361.1250,1568.6800
361.3750,1569.4240
361.6250,1568.5360
361.8750,1568.7840
362.1250,1568.4800
362.3750,1567.1040
362.6250,1568.8080
362.8750,1569.4480
363.1250,1567.7200
363.3750,1568.3920
363.6250,1568.5600
363.8750,1568.7520
364.1250,1568.3120
364.3750,1568.6960
364.6250,1568.3760
364.8750,1568.4080
365.1250,1569.0560
365.3750,1568.4880
365.6250,1569.1040
365.8750,1568.0880
366.1250,1567.9600
366.3750,1568.2640
366.6250,1568.0720
366.8750,1569.1200
367.1250,1568.4240
367.3750,1567.6160
367.6250,1566.5760
367.8750,1567.8480
368.1250,1566.9680
368.3750,1565.6800
368.6250,1566.8320
368.8750,1567.5600
369.1250,1567.5840
369.3750,1567.7280
369.6250,1568.2240
369.8750,1569.0000
370.1250,1568.4960
370.3750,1570.1520
370.6250,1569.5200
370.8750,1569.6160
371.1250,1569.6560
371.3750,1569.2320
371.6250,1569.2720
371.8750,1569.1680
372.1250,1570.0480
372.3750,1569.3040
372.6250,1569.0560
372.8750,1569.4080
373.1250,1569.3520
373.3750,1569.2240
373.6250,1569.7600
373.8750,1568.9200
374.1250,1569.7440
374.3750,1569.9600
374.6250,1570.0800
374.8750,1570.6720
375.1250,1569.9920
375.3750,1570.1120
375.6250,1569.4960
375.8750,1569.8880
376.1250,1569.5040
376.3750,1569.9280
376.6250,1569.1760
376.8750,1570.0720
377.1250,1569.6640
377.3750,1569.6720
377.6250,1569.7520
377.8750,1569.9600
378.1250,1570.9200
378.3750,1570.1760
378.6250,1569.9120
378.8750,1570.1440
379.1250,1570.1920
379.3750,1570.3440
379.6250,1570.6560
379.8750,1570.9040
380.1250,1570.2880
380.3750,1570.2800
380.6250,1568.9440
380.8750,1569.0560
381.1250,1569.7200
381.3750,1570.5760
381.6250,1569.3760
381.8750,1570.1040
382.1250,1569.6240
382.3750,1569.5680
382.6250,1570.1040
382.8750,1570.1920
383.1250,1570.2880
383.3750,1570.5680
383.6250,1570.8080
383.8750,1570.2480
384.1250,1570.7360
384.3750,1571.0320
384.6250,1570.5280
384.8750,1570.9760
385.1250,1571.0720
385.3750,1570.4960
385.6250,1570.9760
385.8750,1571.7760
386.1250,1570.7920
386.3750,1571.6480
386.6250,1570.6720
386.8750,1571.5040
387.1250,1571.2960
387.3750,1570.9440
387.6250,1571.1360
387.8750,1571.4080
388.1250,1570.4320
388.3750,1570.6000
388.6250,1571.3680
388.8750,1570.8400
389.1250,1570.8720
389.3750,1570.4320
389.6250,1570.1840
389.8750,1570.7040
390.1250,1571.1840
390.3750,1571.3200
390.6250,1581.4080
390.8750,1650.2000
391.1250,1711.9440
391.3750,1773.9920
391.6250,1842.2320
391.8750,1853.3920
392.1250,1883.4000
392.3750,1953.2160
392.6250,1998.3760
392.8750,2165.8480
393.1250,2257.5360
393.3750,2313.2160
393.6250,2317.3680
393.8750,2345.3680
394.1250,2410.9760
394.3750,2453.5680
394.6250,2478.1120
394.8750,2479.0080
395.1250,2485.2720
395.3750,2491.3840
395.6250,2505.7120
395.8750,2631.7360
396.1250,2655.8000
396.3750,2665.6480
396.6250,2658.4240
396.8750,2548.3360
397.1250,2500.4480
397.3750,2476.9360
397.6250,2464.1680
397.8750,2466.2080
398.1250,2466.8240
398.3750,2462.0160
398.6250,2466.2800
398.8750,2467.8240
399.1250,2470.2320
399.3750,2509.6720
399.6250,2549.9680
399.8750,2629.6720
400.1250,2669.3200
400.3750,2703.5840
400.6250,2692.1920
400.8750,2640.8640
401.1250,2611.6160
401.3750,2585.4960
401.6250,2577.7280
401.8750,2558.7840
402.1250,2545.3280
402.3750,2517.4400
402.6250,2472.8960
402.8750,2469.6880
403.1250,2472.3440
403.3750,2478.7920
403.6250,2502.5920
403.8750,2578.8800
404.1250,2650.3920
404.3750,2626.0640
404.6250,2558.2320
404.8750,2550.4880
405.1250,2556.9120
405.3750,2559.0560
405.6250,2558.5120
405.8750,2558.5280
406.1250,2582.2240
406.3750,2626.9200
406.6250,2641.0480
406.8750,2593.0640
407.1250,2557.8960
407.3750,2591.4000
407.6250,2598.1920
407.8750,2629.4720
408.1250,2628.7600
408.3750,2621.0560
408.6250,2619.7120
408.8750,2598.8640
409.1250,2601.1520
409.3750,2600.6480
409.6250,2601.1120
409.8750,2602.2560
410.1250,2635.0320
410.3750,2707.8560
410.6250,2714.1520
410.8750,2697.6000
411.1250,2716.0640
411.3750,2727.8960
411.6250,2729.8960
411.8750,2734.6320
412.1250,2761.9040
412.3750,2794.2320
412.6250,2802.4480
412.8750,2804.9680
413.1250,2804.2320
413.3750,2800.3680
413.6250,2779.0800
413.8750,2762.3360
414.1250,2747.8320
414.3750,2732.4880
414.6250,2731.8320
414.8750,2729.8320
415.1250,2736.4400
415.3750,2750.0480
415.6250,2762.1200
415.8750,2769.6240
416.1250,2786.7200
416.3750,2778.4720
416.6250,2760.7680
416.8750,2765.9200
417.1250,2766.3680
417.3750,2768.1600
417.6250,2763.2080
417.8750,2755.1520
418.1250,2759.1680
418.3750,2761.4640
418.6250,2760.7440
418.8750,2758.9440
419.1250,2763.2640
419.3750,2764.9680
419.6250,2767.0720
419.8750,2772.3120
420.1250,2781.6560
420.3750,2789.3360
420.6250,2797.9920
420.8750,2782.4880
421.1250,2763.8240
421.3750,2751.7920
421.6250,2746.9200
421.8750,2750.6640
422.1250,2746.4000
422.3750,2734.4240
422.6250,2711.8720
422.8750,2714.4400
423.1250,2725.8640
423.3750,2742.4640
423.6250,2762.9200
423.8750,2789.1760
424.1250,2794.8880
424.3750,2796.7280
424.6250,2801.1680
424.8750,2806.9520
425.1250,2813.2000
425.3750,2819.5440
425.6250,2835.9120
425.8750,2827.0080
426.1250,2816.8160
426.3750,2809.6000
426.6250,2799.7280
426.8750,2779.2160
427.1250,2790.2080
427.3750,2781.9840
427.6250,2767.5440
427.8750,2765.5680
428.1250,2762.9040
428.3750,2760.2880
428.6250,2752.8000
428.8750,2746.8800
429.1250,2747.9520
429.3750,2748.0160
429.6250,2750.7120
429.8750,2750.2960
430.1250,2745.9440
430.3750,2739.9440
430.6250,2733.6080
430.8750,2730.7680
431.1250,2710.7440
431.3750,2704.1840
431.6250,2678.4720
431.8750,2667.3200
432.1250,2679.2720
432.3750,2673.0560
432.6250,2670.6880
432.8750,2673.2880
433.1250,2669.0560
433.3750,2665.2080
433.6250,2673.1600
433.8750,2661.9040
434.1250,2650.9040
434.3750,2647.3040
434.6250,2648.0800
434.8750,2649.9760
435.1250,2654.2080
435.3750,2645.6560
435.6250,2477.3520
435.8750,2291.4400
436.1250,2268.8560
436.3750,2240.9680
436.6250,2214.1120
436.8750,2191.0320
437.1250,2121.7920
437.3750,2082.2400
437.6250,2062.5040
437.8750,2004.6400
438.1250,1989.4640
438.3750,1991.9680
438.6250,1987.4880
438.8750,1983.3680
439.1250,2009.1760
439.3750,2022.1840
439.6250,2034.9360
439.8750,2097.7360
440.1250,2104.6320
440.3750,2078.8640
440.6250,2026.2000
440.8750,1931.7600
441.1250,1942.1760
441.3750,2012.4800
441.6250,2060.5600
441.8750,2047.8640
442.1250,1980.4240
442.3750,1952.7520
442.6250,1967.9280
442.8750,1935.7120
443.1250,1863.6480
443.3750,1803.7520
443.6250,1761.4720
443.8750,1768.2640
444.1250,1819.6000
444.3750,1789.1280
444.6250,1703.2640
444.8750,1678.6400
445.1250,1674.6480
445.3750,1663.2880
445.6250,1655.4320
445.8750,1653.3920
446.1250,1650.8960
446.3750,1647.8160
446.6250,1640.1840
446.8750,1631.8400
447.1250,1624.5360
447.3750,1622.3760
447.6250,1621.8240
447.8750,1621.1280
448.1250,1620.4400
448.3750,1619.7600
448.6250,1619.2160
448.8750,1617.1440
449.1250,1615.9440
449.3750,1607.8160
449.6250,1597.9600
449.8750,1588.5680
450.1250,1576.7600
450.3750,1569.9680
450.6250,1569.0880
450.8750,1569.6160
451.1250,1569.6880
451.3750,1570.3440
451.6250,1571.2800
451.8750,1571.4960
452.1250,1572.0560
452.3750,1572.8000
452.6250,1572.7680
452.8750,1571.7040
453.1250,1572.1280
453.3750,1572.1520
453.6250,1572.1920
453.8750,1572.2880
454.1250,1571.4240
454.3750,1571.9680
454.6250,1571.6640
454.8750,1570.0800
455.1250,1569.6080
455.3750,1567.9360
455.6250,1568.4720
455.8750,1567.2240
456.1250,1566.3040
456.3750,1564.5120
456.6250,1564.4160
456.8750,1564.9520
457.1250,1564.5280
457.3750,1562.7680
457.6250,1557.7680
457.8750,1550.1920
458.1250,1543.7280
458.3750,1535.8720
458.6250,1535.5600
458.8750,1535.5680
459.1250,1535.9600
459.3750,1537.2960
459.6250,1536.7120
459.8750,1535.1040
460.1250,1530.0560
460.3750,1526.8880
460.6250,1529.1040
460.8750,1529.3040
461.1250,1534.3680
461.3750,1534.6160
461.6250,1534.8480
461.8750,1534.9680
462.1250,1535.3440
462.3750,1534.6880
462.6250,1535.0480
462.8750,1534.9840
463.1250,1535.7520
463.3750,1535.3040
463.6250,1535.4000
463.8750,1534.9600
464.1250,1536.1600
464.3750,1537.2000
464.6250,1542.8880
464.8750,1543.5680
465.1250,1544.3600
465.3750,1549.7440
465.6250,1552.3760
465.8750,1553.6560
466.1250,1554.6160
466.3750,1555.2480
466.6250,1555.4000
466.8750,1555.2000
467.1250,1555.8720
467.3750,1553.0880
467.6250,1554.5360
467.8750,1554.9200
468.1250,1554.0880
468.3750,1554.9840
468.6250,1555.6400
468.8750,1556.0560
469.1250,1555.7760
469.3750,1557.5040
469.6250,1557.6080
469.8750,1557.7760
470.1250,1557.3280
470.3750,1557.4320
470.6250,1557.4480
470.8750,1558.0400
471.1250,1558.1440
471.3750,1558.3760
471.6250,1559.0480
471.8750,1558.6960
472.1250,1560.0960
472.3750,1560.5040
472.6250,1560.0400
472.8750,1560.6800
473.1250,1559.7760
473.3750,1560.0960
473.6250,1559.8960
473.8750,1560.5840
474.1250,1561.6880
474.3750,1562.1600
474.6250,1561.2880
474.8750,1562.3680
475.1250,1561.4000
475.3750,1561.1520
475.6250,1560.9680
475.8750,1560.8320
476.1250,1561.8880
476.3750,1561.2960
476.6250,1561.0960
476.8750,1561.2720
477.1250,1561.2080
477.3750,1561.6000
477.6250,1560.7840
477.8750,1561.4400
478.1250,1561.0800
478.3750,1562.1600
478.6250,1561.8720
478.8750,1561.6880
479.1250,1563.0800
479.3750,1563.4480
479.6250,1564.0080
479.8750,1563.4080
480.1250,1563.4400
480.3750,1563.3920
480.6250,1563.9440
480.8750,1563.4240
481.1250,1563.8880
481.3750,1563.7920
481.6250,1563.8800
481.8750,1564.1280
482.1250,1564.0080
482.3750,1564.0160
482.6250,1564.2640
482.8750,1563.9600
483.1250,1564.3520
483.3750,1564.6240
483.6250,1564.4320
483.8750,1564.4400
484.1250,1564.4480
484.3750,1563.7120
484.6250,1564.0000
484.8750,1563.8800
485.1250,1563.5760
485.3750,1564.2400
485.6250,1564.8240
485.8750,1563.4080
486.1250,1564.4720
486.3750,1564.3440
486.6250,1562.6800
486.8750,1563.3920
487.1250,1563.8720
487.3750,1562.6480
487.6250,1563.8400
487.8750,1563.3920
488.1250,1564.5520
488.3750,1563.7920
488.6250,1564.9840
488.8750,1564.2640
489.1250,1564.6800
489.3750,1565.0240
489.6250,1565.4960
489.8750,1564.0480
490.1250,1565.0640
490.3750,1565.6720
490.6250,1565.1600
490.8750,1565.2480
491.1250,1564.4160
491.3750,1563.7120
491.6250,1564.3440
491.8750,1565.8000
492.1250,1564.1040
492.3750,1564.4800
492.6250,1564.4480
492.8750,1563.7680
493.1250,1564.0400
493.3750,1564.3280
493.6250,1563.8800
493.8750,1564.2240
494.1250,1564.5600
494.3750,1564.3360
494.6250,1564.0400
494.8750,1564.3760
495.1250,1562.6720
495.3750,1563.6000
495.6250,1564.1040
495.8750,1563.8640
496.1250,1563.3600
496.3750,1564.0960
496.6250,1564.9280
496.8750,1564.6880
497.1250,1564.6480
497.3750,1565.1120
497.6250,1565.0960
497.8750,1564.5440
498.1250,1565.7440
498.3750,1564.2720
498.6250,1565.2080
498.8750,1565.6160
499.1250,1565.5920
499.3750,1565.4400
499.6250,1565.6080
499.8750,1565.1440
500.1250,1565.8800
500.3750,1567.2720
500.6250,1568.6320
500.8750,1568.3440
501.1250,1568.9760
501.3750,1569.1040
501.6250,1568.2720
501.8750,1568.9920
502.1250,1568.7920
502.3750,1568.9920
502.6250,1569.1440
502.8750,1569.3920
503.1250,1569.6000
503.3750,1569.3440
503.6250,1570.8560
503.8750,1570.0000
504.1250,1569.8320
504.3750,1569.6400
504.6250,1570.4720
504.8750,1570.0320
505.1250,1570.3680
505.3750,1569.5280
505.6250,1570.3840
505.8750,1570.1600
506.1250,1571.5280
506.3750,1569.9920
506.6250,1569.9680
506.8750,1570.0160
507.1250,1569.9600
507.3750,1569.3440
507.6250,1569.5520
507.8750,1568.9760
508.1250,1569.3280
508.3750,1568.1760
508.6250,1569.9360
508.8750,1569.8880
509.1250,1571.3280
509.3750,1573.1120
509.6250,1571.6720
509.8750,1571.9280
510.1250,1572.3680
510.3750,1572.9920
510.6250,1572.7600
510.8750,1573.1680
511.1250,1572.9520
511.3750,1572.9280
511.6250,1573.6000
511.8750,1572.3920
512.1250,1572.8800
512.3750,1573.0720
512.6250,1572.7440
512.8750,1573.0880
513.1250,1572.4880
513.3750,1573.8080
513.6250,1572.7520
513.8750,1572.8560
514.1250,1573.0400
514.3750,1572.7120
514.6250,1572.6960
514.8750,1572.8400
515.1250,1572.6080
515.3750,1572.8480
515.6250,1574.2560
515.8750,1573.7040
516.1250,1573.0640
516.3750,1572.7200
516.6250,1573.3120
516.8750,1574.2080
517.1250,1574.0720
517.3750,1573.4320
517.6250,1572.5600
517.8750,1572.0240
518.1250,1572.0160
518.3750,1572.5040
518.6250,1572.0080
518.8750,1571.8080
519.1250,1571.1120
519.3750,1571.3760
519.6250,1571.2160
519.8750,1570.9600
520.1250,1570.5520
520.3750,1569.8560
520.6250,1570.1840
520.8750,1570.9840
521.1250,1570.8320
521.3750,1570.5920
521.6250,1570.8560
521.8750,1571.2960
522.1250,1570.8080
522.3750,1571.0400
522.6250,1570.7920
522.8750,1569.2720
523.1250,1570.7440
523.3750,1570.7440
523.6250,1570.6400
523.8750,1570.8000
524.1250,1571.0800
524.3750,1571.0640
524.6250,1570.9920
524.8750,1570.9120
525.1250,1570.9120
525.3750,1570.7040
525.6250,1571.2400
525.8750,1571.3600
526.1250,1571.3600
526.3750,1571.2480
526.6250,1570.7360
526.8750,1570.9040
527.1250,1570.6320
527.3750,1570.9520
527.6250,1571.3360
527.8750,1570.1920
528.1250,1570.8800
528.3750,1570.8240
528.6250,1570.7040
528.8750,1570.7280
529.1250,1570.9360
529.3750,1570.5840
529.6250,1571.1440
529.8750,1570.8160
530.1250,1570.6800
530.3750,1570.7280
530.6250,1570.4560
530.8750,1570.9280
531.1250,1570.4960
531.3750,1571.3120
531.6250,1570.9760
531.8750,1571.2240
532.1250,1570.4640
532.3750,1569.2480
532.6250,1570.6000
532.8750,1570.6400
533.1250,1570.4560
533.3750,1570.2960
533.6250,1569.8960
533.8750,1570.3040
534.1250,1570.3440
534.3750,1570.2000
534.6250,1569.8320
534.8750,1571.4320
535.1250,1570.1040
535.3750,1570.8160
535.6250,1570.0800
535.8750,1569.8960
536.1250,1569.4320
536.3750,1569.9760
536.6250,1570.3200
536.8750,1569.6800
537.1250,1569.8320
537.3750,1569.9120
537.6250,1570.0960
537.8750,1570.1440
538.1250,1569.9520
538.3750,1570.1280
538.6250,1569.5360
538.8750,1569.6960
539.1250,1570.0800
539.3750,1570.0560
539.6250,1570.1840
539.8750,1569.7520
540.1250,1570.1680
540.3750,1569.9600
540.6250,1569.6160
540.8750,1569.8480
541.1250,1569.9520
541.3750,1570.4400
541.6250,1570.2480
541.8750,1570.1040
542.1250,1570.7920
542.3750,1569.8080
542.6250,1570.4800
542.8750,1570.0560
543.1250,1569.9920
543.3750,1570.1360
543.6250,1570.6800
543.8750,1569.9840
544.1250,1569.7360
544.3750,1570.2240
544.6250,1569.6800
544.8750,1570.1600
545.1250,1569.4960
545.3750,1569.8800
545.6250,1569.9280
545.8750,1569.5280
546.1250,1569.8640
546.3750,1570.1840
546.6250,1569.2640
546.8750,1569.8800
547.1250,1570.0560
547.3750,1570.2720
547.6250,1570.6480
547.8750,1570.4560
548.1250,1570.1440
548.3750,1569.4880
548.6250,1570.2320
548.8750,1569.8720
549.1250,1570.3440
549.3750,1570.0400
549.6250,1570.3360
549.8750,1569.0160
550.1250,1568.6400
550.3750,1569.5440
550.6250,1568.1600
550.8750,1568.0480
551.1250,1568.8800
551.3750,1569.2240
551.6250,1569.4320
551.8750,1569.1120
552.1250,1569.4320
552.3750,1569.0720
552.6250,1568.4240
552.8750,1568.8720
553.1250,1569.2560
553.3750,1569.0240
553.6250,1569.2800
553.8750,1568.7040
554.1250,1568.4080
554.3750,1568.9600
554.6250,1568.6800
554.8750,1568.0720
555.1250,1568.5520
555.3750,1567.0640
555.6250,1573.7840
555.8750,1605.6240
556.1250,1657.2880
556.3750,1641.8560
556.6250,1637.9120
556.8750,1648.8800
557.1250,1660.6320
557.3750,1711.8640
557.6250,1721.1920
557.8750,1792.7920
558.1250,1922.5200
558.3750,2143.9920
558.6250,2276.7680
558.8750,2363.1200
559.1250,2433.9440
559.3750,2478.4080
559.6250,2539.2080
559.8750,2552.1600
560.1250,2564.5120
560.3750,2582.4560
560.6250,2574.1920
560.8750,2605.8640
561.1250,2640.3840
561.3750,2669.2720
561.6250,2613.9360
561.8750,2613.5040
562.1250,2532.7840
562.3750,2525.7680
562.6250,2512.3200
562.8750,2531.9120
563.1250,2651.2400
563.3750,2688.4160
563.6250,2647.2560
563.8750,2654.5200
564.1250,2700.5520
564.3750,2723.3520
564.6250,2706.6560
564.8750,2668.4080
565.1250,2669.1200
565.3750,2676.6800
565.6250,2687.9280
565.8750,2704.4400
566.1250,2709.3520
566.3750,2706.1280
566.6250,2706.4560
566.8750,2715.2080
567.1250,2713.6320
567.3750,2709.0960
567.6250,2670.1840
567.8750,2648.0000
568.1250,2653.9440
568.3750,2615.8960
568.6250,2642.7520
568.8750,2699.9840
569.1250,2703.0240
569.3750,2713.3440
569.6250,2729.5840
569.8750,2733.4240
570.1250,2723.7760
570.3750,2708.9040
570.6250,2720.7600
570.8750,2708.6720
571.1250,2722.4160
571.3750,2724.6080
571.6250,2716.6640
571.8750,2734.4320
572.1250,2726.9520
572.3750,2677.1120
572.6250,2663.3920
572.8750,2685.3600
573.1250,2666.7920
573.3750,2672.2400
573.6250,2683.1200
573.8750,2721.1600
574.1250,2696.8000
574.3750,2747.0080
574.6250,2767.8560
574.8750,2777.5920
575.1250,2725.8880
575.3750,2713.7680
575.6250,2721.6000
575.8750,2670.5760
576.1250,2660.3920
576.3750,2713.8880
576.6250,2800.0400
576.8750,2827.8000
577.1250,2833.1920
577.3750,2834.1280
577.6250,2832.2880
577.8750,2832.9440
578.1250,2831.5280
578.3750,2823.4880
578.6250,2814.7680
578.8750,2816.2880
579.1250,2812.2240
579.3750,2802.2880
579.6250,2797.3120
579.8750,2785.4480
580.1250,2753.3520
580.3750,2681.2800
580.6250,2671.1120
580.8750,2631.0080
581.1250,2628.2800
581.3750,2620.2960
581.6250,2634.3200
581.8750,2615.4480
582.1250,2657.7920
582.3750,2681.1840
582.6250,2695.6000
582.8750,2698.1760
583.1250,2700.3600
583.3750,2703.1120
583.6250,2708.7120
583.8750,2709.2160
584.1250,2687.9040
584.3750,2693.9600
584.6250,2681.6800
584.8750,2683.5040
585.1250,2693.2480
585.3750,2691.9680
585.6250,2689.2560
585.8750,2678.8400
586.1250,2681.3840
586.3750,2666.1760
586.6250,2672.9600
586.8750,2635.6000
587.1250,2647.3040
587.3750,2653.7120
587.6250,2652.2160
587.8750,2648.0480
588.1250,2679.0400
588.3750,2775.8800
588.6250,2832.9840
588.8750,2832.4640
589.1250,2776.6720
589.3750,2749.5920
589.6250,2754.2800
589.8750,2677.6080
590.1250,2683.3200
590.3750,2703.3680
590.6250,2698.9360
590.8750,2696.9840
591.1250,2719.4000
591.3750,2750.2320
591.6250,2728.8800
591.8750,2714.0800
592.1250,2749.8240
592.3750,2751.3040
592.6250,2751.0080
592.8750,2751.5760
593.1250,2718.4160
593.3750,2700.5600
593.6250,2721.9840
593.8750,2745.8640
594.1250,2745.4880
594.3750,2723.8720
594.6250,2702.9760
594.8750,2731.9520
595.1250,2716.3600
595.3750,2718.2480
595.6250,2704.1680
595.8750,2710.6000
596.1250,2722.8480
596.3750,2698.4080
596.6250,2641.4880
596.8750,2643.1520
597.1250,2647.8960
597.3750,2648.2960
597.6250,2685.7200
597.8750,2748.7120
598.1250,2727.8640
598.3750,2705.4560
598.6250,2719.2720
598.8750,2693.7280
599.1250,2681.1360
599.3750,2667.6960
599.6250,2658.5600
599.8750,2661.1280
600.1250,2664.5760
600.3750,2656.2960
600.6250,2668.3920
600.8750,2666.1040
601.1250,2636.8800
601.3750,2537.1280
601.6250,2481.9040
601.8750,2422.1840
602.1250,2344.0000
602.3750,2340.6160
602.6250,2295.3280
602.8750,2226.8240
603.1250,2163.6960
603.3750,2110.0240
603.6250,2001.8640
603.8750,1945.1600
604.1250,1928.7120
604.3750,1892.4000
604.6250,1875.7440
604.8750,1870.4960
605.1250,1866.4480
605.3750,1860.1200
605.6250,1849.3360
605.8750,1829.2800
606.1250,1812.2720
606.3750,1810.0160
606.6250,1807.9040
606.8750,1804.1760
607.1250,1800.1120
607.3750,1796.6240
607.6250,1777.2240
607.8750,1767.3200
608.1250,1766.1760
608.3750,1764.3440
608.6250,1763.2640
608.8750,1762.1360
609.1250,1758.9120
609.3750,1751.6240
609.6250,1739.6720
609.8750,1721.7120
610.1250,1707.2960
610.3750,1700.0400
610.6250,1689.2320
610.8750,1681.4080
611.1250,1680.6000
611.3750,1675.7680
611.6250,1671.4080
611.8750,1671.7600
612.1250,1669.9600
612.3750,1669.9280
612.6250,1665.9600
612.8750,1663.7920
613.1250,1655.9520
613.3750,1649.2480
613.6250,1646.1280
613.8750,1629.8960
614.1250,1622.6720
614.3750,1620.9920
614.6250,1620.1040
614.8750,1618.8800
615.1250,1616.7600
615.3750,1615.9440
615.6250,1615.0240
615.8750,1614.0720
616.1250,1610.5040
616.3750,1599.4400
616.6250,1587.8720
616.8750,1579.5120
617.1250,1568.5600
617.3750,1567.4000
617.6250,1567.0800
617.8750,1566.9120
618.1250,1566.7440
618.3750,1565.0160
618.6250,1563.2000
618.8750,1563.6640
619.1250,1563.7120
619.3750,1564.2160
619.6250,1560.1360
619.8750,1559.8880
620.1250,1557.2560
620.3750,1556.2560
620.6250,1553.4400
620.8750,1535.0000
621.1250,1535.0000
621.3750,1534.9200
621.6250,1535.0000
621.8750,1536.8720
622.1250,1535.2720
622.3750,1534.9840
622.6250,1535.0000
622.8750,1534.9600
623.1250,1534.1440
623.3750,1529.2000
623.6250,1519.8960
623.8750,1519.1120
624.1250,1507.8480
624.3750,1504.7280
624.6250,1504.3440
624.8750,1504.3120
625.1250,1503.9920
625.3750,1504.1920
625.6250,1504.5360
625.8750,1504.8880
626.1250,1505.6160
626.3750,1506.4480
626.6250,1506.3120
626.8750,1508.3040
627.1250,1507.2560
627.3750,1506.8160
627.6250,1506.2480
627.8750,1506.4080
628.1250,1506.8880
628.3750,1506.7040
628.6250,1507.3920
628.8750,1507.4640
629.1250,1508.9360
629.3750,1508.0960
629.6250,1507.7520
629.8750,1507.7600
630.1250,1508.5840
630.3750,1509.0800
630.6250,1508.8560
630.8750,1508.6960
631.1250,1509.4160
631.3750,1510.4000
631.6250,1511.5840
631.8750,1509.8880
632.1250,1509.1040
632.3750,1507.5920
632.6250,1512.7520
632.8750,1523.8240
633.1250,1529.4480
633.3750,1533.7120
633.6250,1534.6640
633.8750,1534.7600
634.1250,1534.6880
634.3750,1534.8640
634.6250,1534.9360
634.8750,1534.9040
